host,avgRTT,packetLoss,latency,hopCount,bandwidth,psnr,ssim_first,ssim_second,kaynak,kayitboyut,kayip,kayip_orani,type,server,real_mos
h24,372.433,0.0,78,4,10000000.0,27.799713,0.971291,15.419823,67209812.0,66584576,625236,0.930274883078084,2.0,h14,4.0
h25,788.292,0.0,97,5,10000000.0,21.816431,0.919757,10.955938,67209812.0,63963136,3246676,4.830657761697057,2.0,h10,3.0
h1,1242.388,0.0,70,3,10000000.0,23.52275,0.937019,12.007909,67209812.0,64487424,2722388,4.050581185973262,2.0,h14,3.0
h2,1407.186,0.0,83,4,10000000.0,20.610698,0.891438,9.643203,67209812.0,59244544,7965268,11.851346943211208,2.0,h10,3.0
h3,1109.664,0.0,45,2,10000000.0,21.085666,0.90873,10.396729,67209812.0,60555264,6654548,9.90115550390172,2.0,h14,3.0
h4,1199.418,0.0,69,3,10000000.0,19.724364,0.871232,8.90191,67209812.0,55312384,11897428,17.70192126113967,2.0,h10,2.0
h5,695.698,0.0,70,4,10000000.0,18.714944,0.887608,9.492638,67209812.0,56885248,10324564,15.361691533968283,2.0,h14,3.0
h7,1112.421,0.0,79,4,10000000.0,19.567878,0.863455,8.647247,67209812.0,53215232,13994580,20.822227564034847,2.0,h10,2.0
h8,349.855,0.0,35,2,10000000.0,18.445784,0.876589,9.08645,67209812.0,55050240,12159572,18.091959549001565,2.0,h14,2.0
h9,1070.019,0.0,46,2,10000000.0,17.588509,0.841692,8.004978,67209812.0,51642368,15567444,23.16245729120623,2.0,h10,2.0
h11,184.96,0.0,16,1,10000000.0,19.540902,0.874414,9.010579,67209812.0,54001664,13208148,19.652112700449152,2.0,h14,2.0
h12,690.445,0.0,62,3,10000000.0,17.427397,0.835297,7.832992,67209812.0,50069504,17140308,25.50268701837761,2.0,h10,2.0
h13,814.433,0.0,43,2,10000000.0,18.820365,0.868834,8.821797,67209812.0,53215232,13994580,20.822227564034847,2.0,h14,2.0
h6,1316.036,0.0,65,3,10000000.0,17.55679,0.834797,7.819823,67209812.0,49020928,18188884,27.062840169825204,2.0,h10,2.0
h22,463.88,0.0,35,7,10000000.0,32.917383,0.986903,18.82824,67209812.0,67371008,-161196,-0.239839980507608,2.0,h10,4.0
h23,210.838,0.0,1,2,10000000.0,33.457051,0.991128,20.519566,67209812.0,67371008,-161196,-0.239839980507608,2.0,h14,5.0
h24,274.267,0.0,27,3,10000000.0,25.28404,0.955595,13.525706,67209812.0,66060288,1149524,1.7103514588018789,2.0,h10,4.0
h25,259.161,0.0,1,2,10000000.0,26.558008,0.964906,14.547706,67209812.0,66584576,625236,0.930274883078084,2.0,h14,4.0
h1,698.345,0.0,27,4,10000000.0,21.950837,0.913163,10.612947,67209812.0,63438848,3770964,5.610734337420851,2.0,h10,3.0
h2,1123.886,0.0,9,3,10000000.0,23.334734,0.933954,11.801554,67209812.0,64225280,2984532,4.440619473835159,2.0,h14,3.0
h3,1399.883,0.0,27,6,10000000.0,19.766279,0.882694,9.306809,67209812.0,59244544,7965268,11.851346943211208,2.0,h10,3.0
h4,854.182,0.0,1,3,10000000.0,20.949656,0.90343,10.151556,67209812.0,60030976,7178836,10.681232079625516,2.0,h14,3.0
h5,1204.128,0.0,27,4,10000000.0,19.355637,0.876385,9.079282,67209812.0,55312384,11897428,17.70192126113967,2.0,h10,2.0
h7,329.971,0.0,22,3,10000000.0,20.47626,0.896179,9.837137,67209812.0,56885248,10324564,15.361691533968283,2.0,h14,3.0
h8,923.057,0.0,54,3,10000000.0,17.996314,0.85758,8.464278,67209812.0,53215232,13994580,20.822227564034847,2.0,h10,2.0
h9,377.452,0.0,1,4,10000000.0,18.380306,0.876788,9.093459,67209812.0,55050240,12159572,18.091959549001565,2.0,h14,2.0
h11,838.173,0.0,28,2,10000000.0,17.976918,0.846472,8.138114,67209812.0,51642368,15567444,23.16245729120623,2.0,h10,2.0
h12,384.505,0.0,23,5,10000000.0,18.32739,0.8674,8.774563,67209812.0,54001664,13208148,19.652112700449152,2.0,h14,2.0
h13,1085.909,0.0,28,2,10000000.0,17.720408,0.842948,8.039573,67209812.0,50331648,16878164,25.11264873051572,2.0,h10,2.0
h21,789.453,0.0,1,4,10000000.0,18.297702,0.867415,8.775056,67209812.0,52953088,14256724,21.212265851896746,2.0,h14,2.0
h6,1220.747,0.0,27,5,10000000.0,17.474338,0.838836,7.927332,67209812.0,49283072,17926740,26.672801881963306,2.0,h10,2.0
h23,375.593,0.0,70,5,10000000.0,27.82149,0.973413,15.75328,67209812.0,67108864,100948,0.1501983073542893,2.0,h10,4.0
h24,349.709,0.0,44,5,10000000.0,25.956959,0.969285,15.126563,67209812.0,66322432,887380,1.3203131709399811,2.0,h14,4.0
h25,330.632,0.0,74,4,10000000.0,24.211853,0.945726,12.654048,67209812.0,66060288,1149524,1.7103514588018789,2.0,h10,3.0
h1,346.013,0.0,42,4,10000000.0,29.618497,0.980951,17.201244,67209812.0,66584576,625236,0.930274883078084,2.0,h14,4.0
h2,921.337,0.0,69,5,10000000.0,22.460657,0.92324,11.148653,67209812.0,63963136,3246676,4.830657761697057,2.0,h10,3.0
h3,1758.36,0.0,38,2,10000000.0,24.047449,0.93732,12.028732,67209812.0,63963136,3246676,4.830657761697057,2.0,h14,3.0
h4,2356.763,44.44444444444444,62,3,10000000.0,20.898853,0.880929,9.241924,67209812.0,59244544,7965268,11.851346943211208,2.0,h10,3.0
h5,1196.427,0.0,53,4,10000000.0,22.139132,0.906932,10.311998,67209812.0,60293120,6916692,10.29119379176362,2.0,h14,3.0
h7,5898.701,66.66666666666666,70,7,10000000.0,17.58979,0.848703,8.201711,67209812.0,55312384,11897428,17.70192126113967,2.0,h10,2.0
h8,1225.322,0.0,39,2,10000000.0,20.382392,0.893348,9.72031,67209812.0,56885248,10324564,15.361691533968283,2.0,h14,3.0
h9,2276.367,66.66666666666666,50,2,10000000.0,17.940818,0.84876,8.203325,67209812.0,53477376,13732436,20.43218927617295,2.0,h10,2.0
h11,177.505,0.0,24,1,10000000.0,18.414058,0.879177,9.178506,67209812.0,55050240,12159572,18.091959549001565,2.0,h14,2.0
h12,330.808,0.0,78,3,10000000.0,17.800132,0.845916,8.122426,67209812.0,51904512,15305300,22.77241900334433,2.0,h10,2.0
h13,226.778,0.0,50,2,10000000.0,18.638065,0.873587,8.982089,67209812.0,54001664,13208148,19.652112700449152,2.0,h14,2.0
h21,314.948,0.0,65,4,10000000.0,19.370655,0.848295,8.190011,67209812.0,50855936,16353876,24.33257215479192,2.0,h10,2.0
h22,260.003,0.0,39,3,10000000.0,18.25824,0.859359,8.518877,67209812.0,53215232,13994580,20.822227564034847,2.0,h14,2.0
h6,438.96,0.0,82,6,10000000.0,18.038308,0.832323,7.755262,67209812.0,49545216,17664596,26.28276359410141,2.0,h10,2.0
h24,408.981,0.0,65,6,10000000.0,18.45886,0.813311,7.288824,67209812.0,56360960,10848852,16.14176810969208,2.0,h10,2.0
h25,,100.0,29,4,10000000.0,19.780934,0.829232,7.675947,67209812.0,59768832,7440980,11.071270367487411,2.0,h14,2.0
h1,2189.132,44.44444444444444,71,7,10000000.0,16.046842,0.777298,6.522766,67209812.0,53477376,13732436,20.43218927617295,2.0,h10,2.0
h2,360.341,0.0,29,3,10000000.0,17.40991,0.795432,6.891631,67209812.0,57933824,9275988,13.801538382520697,2.0,h14,2.0
h3,426.17,0.0,80,5,10000000.0,21.31146,0.911375,10.524445,67209812.0,63176704,4033108,6.00077262528275,2.0,h10,3.0
h4,306.515,0.0,29,5,10000000.0,17.947216,0.793143,6.84329,67209812.0,55574528,11635284,17.31188297327777,2.0,h14,2.0
h5,,100.0,65,5,10000000.0,18.127452,0.797673,6.939454,67209812.0,51642368,15567444,23.16245729120623,2.0,h10,2.0
h7,,100.0,29,3,10000000.0,16.918362,0.770512,6.392406,67209812.0,53477376,13732436,20.43218927617295,2.0,h14,2.0
h8,270.852,0.0,65,3,10000000.0,17.783479,0.782786,6.631124,67209812.0,47448064,19761748,29.403069896996588,2.0,h10,2.0
h9,368.873,0.0,46,6,10000000.0,18.181199,0.792815,6.83641,67209812.0,51118080,16091732,23.942533866930024,2.0,h14,2.0
h11,218.502,0.0,49,2,10000000.0,17.701169,0.857058,8.448399,67209812.0,53739520,13470292,20.04215098831105,2.0,h10,2.0
h12,229.492,0.0,35,2,10000000.0,20.459365,0.893509,9.726852,67209812.0,55574528,11635284,17.31188297327777,2.0,h14,3.0
h13,237.293,0.0,48,2,10000000.0,17.555489,0.851873,8.293667,67209812.0,52428800,14781012,21.99234242762054,2.0,h10,2.0
h21,724.144,0.0,35,6,10000000.0,19.372493,0.832768,7.766794,67209812.0,52166656,15043156,22.38238071548244,2.0,h14,2.0
h22,438.352,0.0,65,4,10000000.0,13.523666,0.520904,3.195774,67209812.0,50593792,16616020,24.72261044265382,2.0,h10,2.0
h23,880.219,0.0,44,4,10000000.0,15.829946,0.786241,6.700757,67209812.0,49545216,17664596,26.28276359410141,2.0,h14,2.0
h6,272.663,0.0,65,3,10000000.0,17.972218,0.84394,8.067073,67209812.0,50069504,17140308,25.50268701837761,2.0,h10,2.0
h25,349.924,0.0,62,4,10000000.0,21.415574,0.87918,9.1786,67209812.0,62652416,4557396,6.780849201006543,2.0,h10,2.0
h1,338.698,0.0,12,4,10000000.0,20.401148,0.858992,8.507568,67209812.0,59768832,7440980,11.071270367487413,2.0,h14,2.0
h2,493.494,0.0,62,7,10000000.0,18.529827,0.834282,7.806306,67209812.0,60817408,6392404,9.511117216039825,2.0,h10,2.0
h3,416.592,0.0,14,2,10000000.0,26.947132,0.967779,14.918615,67209812.0,66584576,625236,0.9302748830780839,2.0,h14,4.0
h4,,100.0,62,5,10000000.0,19.090043,0.825417,7.579976,67209812.0,57147392,10062420,14.971653246106387,2.0,h10,2.0
h5,,100.0,12,2,10000000.0,20.218395,0.869199,8.833882,67209812.0,58982400,8227412,12.241385231073105,2.0,h14,2.0
h7,371.695,0.0,62,5,10000000.0,18.068811,0.80211,7.035771,67209812.0,54001664,13208148,19.652112700449152,2.0,h10,2.0
h8,414.345,0.0,12,4,10000000.0,19.563274,0.833586,7.788111,67209812.0,55050240,12159572,18.091959549001565,2.0,h14,2.0
h9,725.742,0.0,48,2,10000000.0,17.671976,0.856579,8.43386,67209812.0,55312384,11897428,17.70192126113967,2.0,h10,2.0
h11,1174.848,0.0,0,1,10000000.0,19.001531,0.880642,9.23148,67209812.0,56885248,10324564,15.361691533968283,2.0,h14,3.0
h12,1275.616,0.0,74,3,10000000.0,18.117605,0.853995,8.356325,67209812.0,53215232,13994580,20.822227564034847,2.0,h10,2.0
h13,1097.371,0.0,21,2,10000000.0,18.563596,0.876626,9.087752,67209812.0,55050240,12159572,18.091959549001565,2.0,h14,2.0
h21,,100.0,62,6,10000000.0,17.819197,0.830799,7.715965,67209812.0,50593792,16616020,24.72261044265382,2.0,h10,2.0
h22,366.63,0.0,12,5,10000000.0,17.945786,0.837622,7.894723,67209812.0,52690944,14518868,21.60230413975864,2.0,h14,2.0
h23,317.623,0.0,64,4,10000000.0,17.974853,0.840653,7.976561,67209812.0,50331648,16878164,25.11264873051572,2.0,h10,2.0
h24,277.426,0.0,12,3,10000000.0,17.983038,0.820141,7.450689,67209812.0,51118080,16091732,23.942533866930024,2.0,h14,2.0
h6,275.059,0.0,50,3,10000000.0,19.281401,0.852206,8.303428,67209812.0,49545216,17664596,26.28276359410141,2.0,h10,2.0
